clip_id,source,model,profile,sweep_kind,prompt_id,pattern,register,timing_variant,technique,technique_keyswitch,dynamic_label,cc1_initial,cc1_final,branch_offset_s,seed,base_seed,noise_group,replicate,w_tech,w_cc,reference_midi,single_pitch,note_onset_s,midi_path,audio_path,status
leap_high_long-rep04__t-staccato__d-cc088__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,staccato,40,cc088,88,88,,8549436975446688614,20260826,leap_high_long-rep04,4,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep04__t-staccato__d-cc088__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep04__t-staccato__d-cc088__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep05__t-staccato__d-cc088__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,staccato,40,cc088,88,88,,8431165247383477427,20260826,leap_high_long-rep05,5,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep05__t-staccato__d-cc088__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep05__t-staccato__d-cc088__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep06__t-staccato__d-cc088__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,staccato,40,cc088,88,88,,4829542736363984591,20260826,leap_high_long-rep06,6,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep06__t-staccato__d-cc088__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep06__t-staccato__d-cc088__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep07__t-staccato__d-cc088__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,staccato,40,cc088,88,88,,6056817109196383509,20260826,leap_high_long-rep07,7,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep07__t-staccato__d-cc088__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep07__t-staccato__d-cc088__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep08__t-staccato__d-cc088__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,staccato,40,cc088,88,88,,1678031414262215141,20260826,leap_high_long-rep08,8,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep08__t-staccato__d-cc088__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep08__t-staccato__d-cc088__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep01__t-staccato__d-cc104__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,staccato,40,cc104,104,104,,3833870033065172234,20260826,leap_high_long-rep01,1,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep01__t-staccato__d-cc104__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep01__t-staccato__d-cc104__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep02__t-staccato__d-cc104__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,staccato,40,cc104,104,104,,6501205632084845787,20260826,leap_high_long-rep02,2,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep02__t-staccato__d-cc104__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep02__t-staccato__d-cc104__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep03__t-staccato__d-cc104__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,staccato,40,cc104,104,104,,938687277636223795,20260826,leap_high_long-rep03,3,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep03__t-staccato__d-cc104__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep03__t-staccato__d-cc104__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep04__t-staccato__d-cc104__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,staccato,40,cc104,104,104,,8549436975446688614,20260826,leap_high_long-rep04,4,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep04__t-staccato__d-cc104__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep04__t-staccato__d-cc104__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep05__t-staccato__d-cc104__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,staccato,40,cc104,104,104,,8431165247383477427,20260826,leap_high_long-rep05,5,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep05__t-staccato__d-cc104__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep05__t-staccato__d-cc104__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep06__t-staccato__d-cc104__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,staccato,40,cc104,104,104,,4829542736363984591,20260826,leap_high_long-rep06,6,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep06__t-staccato__d-cc104__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep06__t-staccato__d-cc104__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep07__t-staccato__d-cc104__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,staccato,40,cc104,104,104,,6056817109196383509,20260826,leap_high_long-rep07,7,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep07__t-staccato__d-cc104__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep07__t-staccato__d-cc104__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep08__t-staccato__d-cc104__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,staccato,40,cc104,104,104,,1678031414262215141,20260826,leap_high_long-rep08,8,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep08__t-staccato__d-cc104__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep08__t-staccato__d-cc104__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep01__t-staccato__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,staccato,40,cc120,120,120,,3833870033065172234,20260826,leap_high_long-rep01,1,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep01__t-staccato__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep01__t-staccato__d-cc120__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep02__t-staccato__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,staccato,40,cc120,120,120,,6501205632084845787,20260826,leap_high_long-rep02,2,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep02__t-staccato__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep02__t-staccato__d-cc120__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep03__t-staccato__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,staccato,40,cc120,120,120,,938687277636223795,20260826,leap_high_long-rep03,3,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep03__t-staccato__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep03__t-staccato__d-cc120__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep04__t-staccato__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,staccato,40,cc120,120,120,,8549436975446688614,20260826,leap_high_long-rep04,4,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep04__t-staccato__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep04__t-staccato__d-cc120__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep05__t-staccato__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,staccato,40,cc120,120,120,,8431165247383477427,20260826,leap_high_long-rep05,5,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep05__t-staccato__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep05__t-staccato__d-cc120__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep06__t-staccato__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,staccato,40,cc120,120,120,,4829542736363984591,20260826,leap_high_long-rep06,6,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep06__t-staccato__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep06__t-staccato__d-cc120__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep07__t-staccato__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,staccato,40,cc120,120,120,,6056817109196383509,20260826,leap_high_long-rep07,7,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep07__t-staccato__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep07__t-staccato__d-cc120__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep08__t-staccato__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,staccato,40,cc120,120,120,,1678031414262215141,20260826,leap_high_long-rep08,8,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep08__t-staccato__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep08__t-staccato__d-cc120__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep01__t-pizzicato__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc008,8,8,,3833870033065172234,20260826,leap_high_long-rep01,1,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep01__t-pizzicato__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep01__t-pizzicato__d-cc008__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep02__t-pizzicato__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc008,8,8,,6501205632084845787,20260826,leap_high_long-rep02,2,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep02__t-pizzicato__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep02__t-pizzicato__d-cc008__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep03__t-pizzicato__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc008,8,8,,938687277636223795,20260826,leap_high_long-rep03,3,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep03__t-pizzicato__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep03__t-pizzicato__d-cc008__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep04__t-pizzicato__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc008,8,8,,8549436975446688614,20260826,leap_high_long-rep04,4,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep04__t-pizzicato__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep04__t-pizzicato__d-cc008__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep05__t-pizzicato__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc008,8,8,,8431165247383477427,20260826,leap_high_long-rep05,5,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep05__t-pizzicato__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep05__t-pizzicato__d-cc008__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep06__t-pizzicato__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc008,8,8,,4829542736363984591,20260826,leap_high_long-rep06,6,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep06__t-pizzicato__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep06__t-pizzicato__d-cc008__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep07__t-pizzicato__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc008,8,8,,6056817109196383509,20260826,leap_high_long-rep07,7,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep07__t-pizzicato__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep07__t-pizzicato__d-cc008__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep08__t-pizzicato__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc008,8,8,,1678031414262215141,20260826,leap_high_long-rep08,8,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep08__t-pizzicato__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep08__t-pizzicato__d-cc008__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep01__t-pizzicato__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc024,24,24,,3833870033065172234,20260826,leap_high_long-rep01,1,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep01__t-pizzicato__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep01__t-pizzicato__d-cc024__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep02__t-pizzicato__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc024,24,24,,6501205632084845787,20260826,leap_high_long-rep02,2,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep02__t-pizzicato__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep02__t-pizzicato__d-cc024__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep03__t-pizzicato__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc024,24,24,,938687277636223795,20260826,leap_high_long-rep03,3,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep03__t-pizzicato__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep03__t-pizzicato__d-cc024__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep04__t-pizzicato__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc024,24,24,,8549436975446688614,20260826,leap_high_long-rep04,4,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep04__t-pizzicato__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep04__t-pizzicato__d-cc024__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep05__t-pizzicato__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc024,24,24,,8431165247383477427,20260826,leap_high_long-rep05,5,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep05__t-pizzicato__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep05__t-pizzicato__d-cc024__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep06__t-pizzicato__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc024,24,24,,4829542736363984591,20260826,leap_high_long-rep06,6,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep06__t-pizzicato__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep06__t-pizzicato__d-cc024__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep07__t-pizzicato__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc024,24,24,,6056817109196383509,20260826,leap_high_long-rep07,7,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep07__t-pizzicato__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep07__t-pizzicato__d-cc024__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep08__t-pizzicato__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc024,24,24,,1678031414262215141,20260826,leap_high_long-rep08,8,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep08__t-pizzicato__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep08__t-pizzicato__d-cc024__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep01__t-pizzicato__d-cc040__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc040,40,40,,3833870033065172234,20260826,leap_high_long-rep01,1,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep01__t-pizzicato__d-cc040__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep01__t-pizzicato__d-cc040__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep02__t-pizzicato__d-cc040__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc040,40,40,,6501205632084845787,20260826,leap_high_long-rep02,2,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep02__t-pizzicato__d-cc040__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep02__t-pizzicato__d-cc040__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep03__t-pizzicato__d-cc040__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc040,40,40,,938687277636223795,20260826,leap_high_long-rep03,3,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep03__t-pizzicato__d-cc040__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep03__t-pizzicato__d-cc040__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep04__t-pizzicato__d-cc040__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc040,40,40,,8549436975446688614,20260826,leap_high_long-rep04,4,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep04__t-pizzicato__d-cc040__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep04__t-pizzicato__d-cc040__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep05__t-pizzicato__d-cc040__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc040,40,40,,8431165247383477427,20260826,leap_high_long-rep05,5,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep05__t-pizzicato__d-cc040__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep05__t-pizzicato__d-cc040__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep06__t-pizzicato__d-cc040__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc040,40,40,,4829542736363984591,20260826,leap_high_long-rep06,6,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep06__t-pizzicato__d-cc040__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep06__t-pizzicato__d-cc040__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep07__t-pizzicato__d-cc040__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc040,40,40,,6056817109196383509,20260826,leap_high_long-rep07,7,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep07__t-pizzicato__d-cc040__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep07__t-pizzicato__d-cc040__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep08__t-pizzicato__d-cc040__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc040,40,40,,1678031414262215141,20260826,leap_high_long-rep08,8,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep08__t-pizzicato__d-cc040__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep08__t-pizzicato__d-cc040__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep01__t-pizzicato__d-cc056__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc056,56,56,,3833870033065172234,20260826,leap_high_long-rep01,1,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep01__t-pizzicato__d-cc056__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep01__t-pizzicato__d-cc056__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep02__t-pizzicato__d-cc056__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc056,56,56,,6501205632084845787,20260826,leap_high_long-rep02,2,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep02__t-pizzicato__d-cc056__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep02__t-pizzicato__d-cc056__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep03__t-pizzicato__d-cc056__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc056,56,56,,938687277636223795,20260826,leap_high_long-rep03,3,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep03__t-pizzicato__d-cc056__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep03__t-pizzicato__d-cc056__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep04__t-pizzicato__d-cc056__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc056,56,56,,8549436975446688614,20260826,leap_high_long-rep04,4,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep04__t-pizzicato__d-cc056__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep04__t-pizzicato__d-cc056__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep05__t-pizzicato__d-cc056__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc056,56,56,,8431165247383477427,20260826,leap_high_long-rep05,5,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep05__t-pizzicato__d-cc056__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep05__t-pizzicato__d-cc056__s-dense__w-wt10_wc10.wav,planned
leap_high_long-rep06__t-pizzicato__d-cc056__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,leap_high_long,leap,high,long,pizzicato,43,cc056,56,56,,4829542736363984591,20260826,leap_high_long-rep06,6,1.0,1.0,,False,0.75,data/midi/sweep/dense/leap_high_long-rep06__t-pizzicato__d-cc056__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/leap_high_long-rep06__t-pizzicato__d-cc056__s-dense__w-wt10_wc10.wav,planned
