clip_id,source,model,profile,prompt_id,pattern,register,technique,technique_keyswitch,dynamic_label,cc1_initial,cc1_final,branch_offset_s,seed,base_seed,noise_group,replicate,w_tech,w_cc,reference_midi,single_pitch,note_onset_s,midi_path,audio_path,status
arpeggio_low-rep17__t-sustain__d-f__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,sustain,36,f,96,96,,8195377940038143772,20260826,arpeggio_low-rep17,17,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep17__t-sustain__d-f__p-constant.mid,data/model_audio/arpeggio_low-rep17__t-sustain__d-f__p-constant.wav,planned
arpeggio_low-rep18__t-sustain__d-f__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,sustain,36,f,96,96,,5325274363092616792,20260826,arpeggio_low-rep18,18,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep18__t-sustain__d-f__p-constant.mid,data/model_audio/arpeggio_low-rep18__t-sustain__d-f__p-constant.wav,planned
arpeggio_low-rep19__t-sustain__d-f__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,sustain,36,f,96,96,,7321138042107800139,20260826,arpeggio_low-rep19,19,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep19__t-sustain__d-f__p-constant.mid,data/model_audio/arpeggio_low-rep19__t-sustain__d-f__p-constant.wav,planned
arpeggio_low-rep20__t-sustain__d-f__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,sustain,36,f,96,96,,371754110701957315,20260826,arpeggio_low-rep20,20,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep20__t-sustain__d-f__p-constant.mid,data/model_audio/arpeggio_low-rep20__t-sustain__d-f__p-constant.wav,planned
arpeggio_low-rep21__t-sustain__d-f__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,sustain,36,f,96,96,,9054563722009635801,20260826,arpeggio_low-rep21,21,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep21__t-sustain__d-f__p-constant.mid,data/model_audio/arpeggio_low-rep21__t-sustain__d-f__p-constant.wav,planned
arpeggio_low-rep22__t-sustain__d-f__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,sustain,36,f,96,96,,5818840531477872005,20260826,arpeggio_low-rep22,22,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep22__t-sustain__d-f__p-constant.mid,data/model_audio/arpeggio_low-rep22__t-sustain__d-f__p-constant.wav,planned
arpeggio_low-rep23__t-sustain__d-f__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,sustain,36,f,96,96,,2684406891862434239,20260826,arpeggio_low-rep23,23,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep23__t-sustain__d-f__p-constant.mid,data/model_audio/arpeggio_low-rep23__t-sustain__d-f__p-constant.wav,planned
arpeggio_low-rep24__t-sustain__d-f__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,sustain,36,f,96,96,,4742204150829436899,20260826,arpeggio_low-rep24,24,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep24__t-sustain__d-f__p-constant.mid,data/model_audio/arpeggio_low-rep24__t-sustain__d-f__p-constant.wav,planned
arpeggio_low-rep25__t-sustain__d-f__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,sustain,36,f,96,96,,4328725383235632981,20260826,arpeggio_low-rep25,25,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep25__t-sustain__d-f__p-constant.mid,data/model_audio/arpeggio_low-rep25__t-sustain__d-f__p-constant.wav,planned
arpeggio_low-rep26__t-sustain__d-f__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,sustain,36,f,96,96,,3764711648976290421,20260826,arpeggio_low-rep26,26,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep26__t-sustain__d-f__p-constant.mid,data/model_audio/arpeggio_low-rep26__t-sustain__d-f__p-constant.wav,planned
arpeggio_low-rep27__t-sustain__d-f__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,sustain,36,f,96,96,,4685818251655733887,20260826,arpeggio_low-rep27,27,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep27__t-sustain__d-f__p-constant.mid,data/model_audio/arpeggio_low-rep27__t-sustain__d-f__p-constant.wav,planned
arpeggio_low-rep28__t-sustain__d-f__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,sustain,36,f,96,96,,5915125521778134381,20260826,arpeggio_low-rep28,28,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep28__t-sustain__d-f__p-constant.mid,data/model_audio/arpeggio_low-rep28__t-sustain__d-f__p-constant.wav,planned
arpeggio_low-rep29__t-sustain__d-f__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,sustain,36,f,96,96,,821664147169122763,20260826,arpeggio_low-rep29,29,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep29__t-sustain__d-f__p-constant.mid,data/model_audio/arpeggio_low-rep29__t-sustain__d-f__p-constant.wav,planned
arpeggio_low-rep30__t-sustain__d-f__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,sustain,36,f,96,96,,3451068174621894735,20260826,arpeggio_low-rep30,30,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep30__t-sustain__d-f__p-constant.mid,data/model_audio/arpeggio_low-rep30__t-sustain__d-f__p-constant.wav,planned
arpeggio_low-rep31__t-sustain__d-f__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,sustain,36,f,96,96,,5799107926487423654,20260826,arpeggio_low-rep31,31,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep31__t-sustain__d-f__p-constant.mid,data/model_audio/arpeggio_low-rep31__t-sustain__d-f__p-constant.wav,planned
arpeggio_low-rep32__t-sustain__d-f__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,sustain,36,f,96,96,,1613815011560514058,20260826,arpeggio_low-rep32,32,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep32__t-sustain__d-f__p-constant.mid,data/model_audio/arpeggio_low-rep32__t-sustain__d-f__p-constant.wav,planned
arpeggio_low-rep01__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,420380819328458648,20260826,arpeggio_low-rep01,1,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep01__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep01__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep02__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,2447323487766166482,20260826,arpeggio_low-rep02,2,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep02__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep02__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep03__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,7753557922375734501,20260826,arpeggio_low-rep03,3,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep03__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep03__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep04__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,403530230305090290,20260826,arpeggio_low-rep04,4,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep04__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep04__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep05__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,5309055727807045290,20260826,arpeggio_low-rep05,5,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep05__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep05__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep06__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,4665643580858830098,20260826,arpeggio_low-rep06,6,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep06__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep06__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep07__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,2755043653587296555,20260826,arpeggio_low-rep07,7,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep07__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep07__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep08__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,1348856056316712112,20260826,arpeggio_low-rep08,8,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep08__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep08__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep09__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,2872779240690273258,20260826,arpeggio_low-rep09,9,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep09__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep09__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep10__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,4822857806544008460,20260826,arpeggio_low-rep10,10,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep10__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep10__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep11__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,4989738420124051951,20260826,arpeggio_low-rep11,11,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep11__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep11__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep12__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,6494093772026253454,20260826,arpeggio_low-rep12,12,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep12__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep12__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep13__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,7300866528688234625,20260826,arpeggio_low-rep13,13,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep13__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep13__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep14__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,1820079965713380524,20260826,arpeggio_low-rep14,14,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep14__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep14__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep15__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,8746955636722584667,20260826,arpeggio_low-rep15,15,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep15__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep15__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep16__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,1551668058571594445,20260826,arpeggio_low-rep16,16,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep16__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep16__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep17__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,8195377940038143772,20260826,arpeggio_low-rep17,17,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep17__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep17__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep18__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,5325274363092616792,20260826,arpeggio_low-rep18,18,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep18__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep18__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep19__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,7321138042107800139,20260826,arpeggio_low-rep19,19,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep19__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep19__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep20__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,371754110701957315,20260826,arpeggio_low-rep20,20,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep20__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep20__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep21__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,9054563722009635801,20260826,arpeggio_low-rep21,21,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep21__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep21__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep22__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,5818840531477872005,20260826,arpeggio_low-rep22,22,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep22__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep22__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep23__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,2684406891862434239,20260826,arpeggio_low-rep23,23,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep23__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep23__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep24__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,4742204150829436899,20260826,arpeggio_low-rep24,24,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep24__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep24__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep25__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,4328725383235632981,20260826,arpeggio_low-rep25,25,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep25__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep25__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep26__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,3764711648976290421,20260826,arpeggio_low-rep26,26,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep26__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep26__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep27__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,4685818251655733887,20260826,arpeggio_low-rep27,27,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep27__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep27__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep28__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,5915125521778134381,20260826,arpeggio_low-rep28,28,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep28__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep28__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep29__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,821664147169122763,20260826,arpeggio_low-rep29,29,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep29__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep29__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep30__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,3451068174621894735,20260826,arpeggio_low-rep30,30,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep30__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep30__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep31__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,5799107926487423654,20260826,arpeggio_low-rep31,31,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep31__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep31__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep32__t-staccato__d-p__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,p,32,32,,1613815011560514058,20260826,arpeggio_low-rep32,32,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep32__t-staccato__d-p__p-constant.mid,data/model_audio/arpeggio_low-rep32__t-staccato__d-p__p-constant.wav,planned
arpeggio_low-rep01__t-staccato__d-mf__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,mf,64,64,,420380819328458648,20260826,arpeggio_low-rep01,1,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep01__t-staccato__d-mf__p-constant.mid,data/model_audio/arpeggio_low-rep01__t-staccato__d-mf__p-constant.wav,planned
arpeggio_low-rep02__t-staccato__d-mf__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,mf,64,64,,2447323487766166482,20260826,arpeggio_low-rep02,2,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep02__t-staccato__d-mf__p-constant.mid,data/model_audio/arpeggio_low-rep02__t-staccato__d-mf__p-constant.wav,planned
arpeggio_low-rep03__t-staccato__d-mf__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,mf,64,64,,7753557922375734501,20260826,arpeggio_low-rep03,3,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep03__t-staccato__d-mf__p-constant.mid,data/model_audio/arpeggio_low-rep03__t-staccato__d-mf__p-constant.wav,planned
arpeggio_low-rep04__t-staccato__d-mf__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,mf,64,64,,403530230305090290,20260826,arpeggio_low-rep04,4,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep04__t-staccato__d-mf__p-constant.mid,data/model_audio/arpeggio_low-rep04__t-staccato__d-mf__p-constant.wav,planned
arpeggio_low-rep05__t-staccato__d-mf__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,mf,64,64,,5309055727807045290,20260826,arpeggio_low-rep05,5,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep05__t-staccato__d-mf__p-constant.mid,data/model_audio/arpeggio_low-rep05__t-staccato__d-mf__p-constant.wav,planned
arpeggio_low-rep06__t-staccato__d-mf__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,mf,64,64,,4665643580858830098,20260826,arpeggio_low-rep06,6,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep06__t-staccato__d-mf__p-constant.mid,data/model_audio/arpeggio_low-rep06__t-staccato__d-mf__p-constant.wav,planned
arpeggio_low-rep07__t-staccato__d-mf__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,mf,64,64,,2755043653587296555,20260826,arpeggio_low-rep07,7,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep07__t-staccato__d-mf__p-constant.mid,data/model_audio/arpeggio_low-rep07__t-staccato__d-mf__p-constant.wav,planned
arpeggio_low-rep08__t-staccato__d-mf__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,mf,64,64,,1348856056316712112,20260826,arpeggio_low-rep08,8,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep08__t-staccato__d-mf__p-constant.mid,data/model_audio/arpeggio_low-rep08__t-staccato__d-mf__p-constant.wav,planned
arpeggio_low-rep09__t-staccato__d-mf__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,mf,64,64,,2872779240690273258,20260826,arpeggio_low-rep09,9,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep09__t-staccato__d-mf__p-constant.mid,data/model_audio/arpeggio_low-rep09__t-staccato__d-mf__p-constant.wav,planned
arpeggio_low-rep10__t-staccato__d-mf__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,mf,64,64,,4822857806544008460,20260826,arpeggio_low-rep10,10,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep10__t-staccato__d-mf__p-constant.mid,data/model_audio/arpeggio_low-rep10__t-staccato__d-mf__p-constant.wav,planned
arpeggio_low-rep11__t-staccato__d-mf__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,mf,64,64,,4989738420124051951,20260826,arpeggio_low-rep11,11,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep11__t-staccato__d-mf__p-constant.mid,data/model_audio/arpeggio_low-rep11__t-staccato__d-mf__p-constant.wav,planned
arpeggio_low-rep12__t-staccato__d-mf__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,mf,64,64,,6494093772026253454,20260826,arpeggio_low-rep12,12,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep12__t-staccato__d-mf__p-constant.mid,data/model_audio/arpeggio_low-rep12__t-staccato__d-mf__p-constant.wav,planned
arpeggio_low-rep13__t-staccato__d-mf__p-constant,model,VIOLET,constant,arpeggio_low,arpeggio,low,staccato,40,mf,64,64,,7300866528688234625,20260826,arpeggio_low-rep13,13,1.0,1.0,,False,0.75,data/midi/expanded/model/arpeggio_low-rep13__t-staccato__d-mf__p-constant.mid,data/model_audio/arpeggio_low-rep13__t-staccato__d-mf__p-constant.wav,planned
